time,temperature_2m_max (°C),temperature_2m_min (°C),apparent_temperature_max (°C),apparent_temperature_min (°C),sunrise (iso8601),sunset (iso8601),shortwave_radiation_sum (MJ/m²),rain_sum (mm),snowfall_sum (cm),windspeed_10m_max (km/h),windgusts_10m_max (km/h),winddirection_10m_dominant (°),et0_fao_evapotranspiration (mm),elevation,city
2018-07-13,24.1,14.5,26.2,14.5,2018-07-13 06:21,2018-07-13 18:41,21.9,0,0,13.7,46.1,235,3.96,1391,b
2018-07-14,24.4,15.5,25,15.9,2018-07-14 06:21,2018-07-14 18:41,20.04,0,0,19.7,58.3,240,3.67,1391,b
2018-07-15,23.6,16.6,23.8,16.4,2018-07-15 06:22,2018-07-15 18:41,13.78,0.4,0,12.9,42.8,239,2.77,1391,b
2018-07-16,24.6,14.7,26.4,14.8,2018-07-16 06:22,2018-07-16 18:41,23.89,0.1,0,14.7,47.5,242,4.38,1391,b
2018-07-17,23.6,15.6,24.8,15.8,2018-07-17 06:22,2018-07-17 18:41,19.15,0.9,0,13.7,49,239,3.49,1391,b
2018-07-18,23.1,15.8,23.9,16.7,2018-07-18 06:22,2018-07-18 18:41,15.32,3.4,0,15.9,49,236,2.83,1391,b
2018-07-19,23,16.3,24.7,17.2,2018-07-19 06:22,2018-07-19 18:41,18.86,2.4,0,14,48.6,236,3.3,1391,b
2018-07-20,22.5,17,24.9,18,2018-07-20 06:22,2018-07-20 18:41,14.62,5.1,0,8.2,46.1,228,2.77,1391,b
2018-07-21,23.8,15.7,26,16.7,2018-07-21 06:22,2018-07-21 18:41,22.3,0.7,0,11.3,46.4,237,4.08,1391,b
2018-07-22,23.9,14.7,27,14.8,2018-07-22 06:22,2018-07-22 18:41,20.19,1.3,0,7.6,50,233,3.69,1391,b
2018-07-23,24.9,15.2,27.8,15.6,2018-07-23 06:23,2018-07-23 18:41,22.53,2.1,0,11.7,43.6,238,4.12,1391,b
2018-07-24,24,14.9,25.4,15.4,2018-07-24 06:23,2018-07-24 18:41,19.2,1.3,0,9.3,37.4,240,3.61,1391,b
2018-07-25,24.5,15.4,27.4,16.3,2018-07-25 06:23,2018-07-25 18:41,19.83,2.5,0,10.8,38.9,241,3.65,1391,b
2018-07-26,24,15.7,27.2,16.5,2018-07-26 06:23,2018-07-26 18:41,17.91,14.4,0,6.4,33.8,234,3.32,1391,b
2018-07-27,22.6,16.4,25.9,18.2,2018-07-27 06:23,2018-07-27 18:41,12.06,17.3,0,8.9,32.4,232,2.22,1391,b
2018-07-28,21.5,16.6,24.6,17.9,2018-07-28 06:23,2018-07-28 18:41,10.57,10.4,0,7.3,31.7,230,1.95,1391,b
2018-07-29,22.5,14.7,25.4,15.4,2018-07-29 06:23,2018-07-29 18:41,14.78,7.3,0,8,40,234,2.71,1391,b
2018-07-30,20.4,16.1,22.8,17.1,2018-07-30 06:23,2018-07-30 18:41,7.96,20.3,0,7,29.5,221,1.58,1391,b
2018-07-31,24.4,16.6,28.1,18.1,2018-07-31 06:23,2018-07-31 18:41,16.87,9.7,0,4.4,22.7,233,3.15,1391,b
2018-08-01,22.5,16.4,26.4,18.1,2018-08-01 06:23,2018-08-01 18:41,13.18,30.1,0,5,22.3,174,2.49,1391,b
2018-08-02,22.5,16,25.2,17.5,2018-08-02 06:23,2018-08-02 18:40,16.92,1.2,0,5.1,25.2,226,3.14,1391,b
2018-08-03,23.8,15.4,28.3,16.9,2018-08-03 06:23,2018-08-03 18:40,20.99,2,0,5.6,24.8,245,3.87,1391,b
2018-08-04,24.7,16.6,28.2,18.6,2018-08-04 06:23,2018-08-04 18:40,18.43,6.1,0,6.1,30.6,241,3.55,1391,b
2018-08-05,23.4,16.9,26,18.4,2018-08-05 06:23,2018-08-05 18:40,18.68,3.8,0,9.3,45.4,237,3.38,1391,b
2018-08-06,23.2,15.3,25.1,16,2018-08-06 06:23,2018-08-06 18:40,19.93,0.8,0,12.9,45.7,240,3.59,1391,b
2018-08-07,23.2,16.5,24.6,17.4,2018-08-07 06:23,2018-08-07 18:40,20.43,0.2,0,16.1,55.8,240,3.68,1391,b
2018-08-08,22.2,15.9,23.4,16.3,2018-08-08 06:23,2018-08-08 18:39,15.18,1.8,0,12.1,43.2,238,2.76,1391,b
2018-08-09,23.5,15.5,24.5,16.3,2018-08-09 06:23,2018-08-09 18:39,16.94,0.7,0,12,43.9,238,3.21,1391,b
2018-08-10,23.8,15.2,25.9,16,2018-08-10 06:23,2018-08-10 18:39,20.4,0.6,0,14.5,51.5,235,3.75,1391,b
2018-08-11,23.8,14.8,25.2,15.1,2018-08-11 06:23,2018-08-11 18:39,22.72,0,0,17.5,53.6,240,4.04,1391,b
2018-08-12,23.9,14.2,24.7,14.2,2018-08-12 06:23,2018-08-12 18:38,25.86,0,0,21.6,64.4,240,4.58,1391,b
2018-08-13,24.3,14.2,25.3,13.7,2018-08-13 06:22,2018-08-13 18:38,26.37,0,0,18.5,56.9,239,4.76,1391,b
2018-08-14,25,14.6,26.7,14.5,2018-08-14 06:22,2018-08-14 18:38,26.56,0,0,16,52.9,239,4.83,1391,b
2018-08-15,26.2,14.1,28.8,13.7,2018-08-15 06:22,2018-08-15 18:38,24.02,0.7,0,10.3,40.3,237,4.58,1391,b
2018-08-16,25.3,15.1,29.2,15.7,2018-08-16 06:22,2018-08-16 18:37,19.41,4.1,0,6,25.6,299,3.69,1391,b
2018-08-17,24.4,15.7,26.8,16,2018-08-17 06:22,2018-08-17 18:37,20.02,2.2,0,15.4,54.4,234,3.75,1391,b
2018-08-18,22.4,15.5,23.1,16,2018-08-18 06:22,2018-08-18 18:37,15.09,4.4,0,11.8,46.8,230,2.68,1391,b
2018-08-19,25,14.6,27.3,14.7,2018-08-19 06:22,2018-08-19 18:36,21.74,2.5,0,14,50,240,4.03,1391,b
2018-08-20,23.2,15.3,25.1,16.3,2018-08-20 06:22,2018-08-20 18:36,13.67,13.1,0,6.4,37.1,231,2.61,1391,b
2018-08-21,21.6,15.7,24.4,17.2,2018-08-21 06:21,2018-08-21 18:36,10.84,14.8,0,8,30.6,223,2.01,1391,b
2018-08-22,20.7,16,21.6,16.9,2018-08-22 06:21,2018-08-22 18:36,9.25,10.7,0,9.4,42.8,230,1.75,1391,b
2018-08-23,21.6,15.7,22.8,15.7,2018-08-23 06:21,2018-08-23 18:35,15.26,0,0,15.3,50,235,2.81,1391,b
2018-08-24,25.2,14.8,26.6,14.8,2018-08-24 06:21,2018-08-24 18:35,25.78,0,0,17.4,52.6,236,4.71,1391,b
2018-08-25,24.8,13.5,27.1,13.1,2018-08-25 06:21,2018-08-25 18:34,25.29,0,0,14,45.7,239,4.63,1391,b
2018-08-26,24.8,13.9,26.9,13.4,2018-08-26 06:21,2018-08-26 18:34,26.02,0.2,0,10.8,42.5,231,4.79,1391,b
2018-08-27,24.7,13.3,26.9,12.9,2018-08-27 06:20,2018-08-27 18:34,20.68,0.4,0,12.9,45.4,237,3.86,1391,b
2018-08-28,24.5,14.6,27.1,14.7,2018-08-28 06:20,2018-08-28 18:33,21.07,1.5,0,10.7,40.7,234,3.93,1391,b
2018-08-29,25.7,17,29,17.6,2018-08-29 06:20,2018-08-29 18:33,21.37,1.8,0,8.3,37.4,242,4.11,1391,b
2018-08-30,26.1,15,28.4,16.1,2018-08-30 06:20,2018-08-30 18:33,23.79,0.5,0,9.3,37.8,242,4.56,1391,b
2018-08-31,25,14.6,27.4,14.9,2018-08-31 06:19,2018-08-31 18:32,22.89,0.6,0,11.8,42.8,237,4.28,1391,b
2018-09-01,25.7,14.8,29.9,15.8,2018-09-01 06:19,2018-09-01 18:32,23.55,4.8,0,5.6,25.6,247,4.4,1391,b
2018-09-02,23.5,15.3,27,16.5,2018-09-02 06:19,2018-09-02 18:31,18.57,2.3,0,6.2,23.8,229,3.49,1391,b
2018-09-03,23.1,14.5,25.5,15,2018-09-03 06:19,2018-09-03 18:31,18.6,3,0,9.4,33.8,233,3.45,1391,b
2018-09-04,23.5,15,26.8,15.7,2018-09-04 06:19,2018-09-04 18:31,15.43,7.1,0,7.1,38.5,232,2.84,1391,b
2018-09-05,24.5,15.1,27.6,15.6,2018-09-05 06:18,2018-09-05 18:30,17.63,5.2,0,7.4,31.3,256,3.35,1391,b
2018-09-06,21.2,15.8,23.5,17.5,2018-09-06 06:18,2018-09-06 18:30,13.16,6.6,0,4.5,28.1,44,2.43,1391,b
2018-09-07,24.5,15.4,28.7,16.6,2018-09-07 06:18,2018-09-07 18:29,19.27,8.4,0,5.2,27,253,3.6,1391,b
2018-09-08,22.6,14.6,25.3,15.4,2018-09-08 06:18,2018-09-08 18:29,16.5,10.7,0,4.2,25.6,228,3.09,1391,b
2018-09-09,22.8,15.6,25.4,16.7,2018-09-09 06:17,2018-09-09 18:28,13.21,9.2,0,6.9,32.4,227,2.54,1391,b
2018-09-10,24.3,15.6,27.7,16.7,2018-09-10 06:17,2018-09-10 18:28,12.18,19.1,0,6.3,30.2,233,2.35,1391,b
2018-09-11,22.8,15.1,26.4,15.8,2018-09-11 06:17,2018-09-11 18:28,15.22,5.9,0,6.4,18.4,222,2.87,1391,b
2018-09-12,25,15.4,29.3,16.9,2018-09-12 06:16,2018-09-12 18:27,20.65,8.2,0,4.3,31.3,234,3.9,1391,b
2018-09-13,24,15.5,27.3,16.7,2018-09-13 06:16,2018-09-13 18:27,16.96,7,0,6.4,26.6,245,3.24,1391,b
2018-09-14,23.4,15.9,26.1,16.5,2018-09-14 06:16,2018-09-14 18:26,16.08,11.8,0,6.1,33.1,237,3.01,1391,b
2018-09-15,23.5,16.4,26,17.7,2018-09-15 06:16,2018-09-15 18:26,12.45,17.3,0,6.2,32.4,236,2.48,1391,b
2018-09-16,20.1,16.9,21.7,18.4,2018-09-16 06:15,2018-09-16 18:25,4.96,38.3,0,9.3,46.1,242,1.09,1391,b
2018-09-17,22.3,16.6,24.9,17.9,2018-09-17 06:15,2018-09-17 18:25,13.85,10.2,0,8.9,36,237,2.56,1391,b
2018-09-18,22.3,15.9,23.8,17,2018-09-18 06:15,2018-09-18 18:24,11.65,4.2,0,6.7,26.3,225,2.33,1391,b
2018-09-19,24.2,15.6,27.9,16,2018-09-19 06:15,2018-09-19 18:24,21.1,14.6,0,5.4,19.4,233,4,1391,b
2018-09-20,25.3,16.5,29.5,18,2018-09-20 06:14,2018-09-20 18:24,20.66,14.2,0,5.2,23.4,52,3.89,1391,b
2018-09-21,25.6,16.3,29.5,17.6,2018-09-21 06:14,2018-09-21 18:23,19.69,14.5,0,8.1,29.2,51,3.74,1391,b
2018-09-22,24.2,15.5,27.2,16.9,2018-09-22 06:14,2018-09-22 18:23,17.85,3.6,0,5.9,25.9,41,3.35,1391,b
2018-09-23,24,16.3,27,17.9,2018-09-23 06:14,2018-09-23 18:22,13.82,17.3,0,5.4,27.4,216,2.64,1391,b
2018-09-24,21.6,15.9,24.2,17.1,2018-09-24 06:13,2018-09-24 18:22,10.54,9.7,0,6.2,29.9,230,2.03,1391,b
2018-09-25,24.5,15.9,27.7,16.9,2018-09-25 06:13,2018-09-25 18:21,15.18,16.3,0,4.9,22,239,2.95,1391,b
2018-09-26,23.3,15.2,26.6,16.2,2018-09-26 06:13,2018-09-26 18:21,14.96,10.3,0,4.1,20.2,250,2.86,1391,b
2018-09-27,24.8,15.6,27.3,17.1,2018-09-27 06:12,2018-09-27 18:21,17.41,5.9,0,5.1,22.3,65,3.35,1391,b
2018-09-28,23.2,16.3,26,18,2018-09-28 06:12,2018-09-28 18:20,13.86,12.4,0,4.7,23,52,2.69,1391,b
2018-09-29,24,16.3,27.1,17.9,2018-09-29 06:12,2018-09-29 18:20,15.67,11.7,0,4.3,21.6,92,3.04,1391,b
2018-09-30,24.2,16.6,28.3,18.7,2018-09-30 06:12,2018-09-30 18:19,16.87,6.1,0,3.8,22,323,3.24,1391,b
2018-10-01,24.9,16.7,28.2,18.5,2018-10-01 06:12,2018-10-01 18:19,16.1,8.7,0,5.4,18,288,3.12,1391,b
2018-10-02,22,16.4,24.8,18.1,2018-10-02 06:11,2018-10-02 18:18,13.88,11.6,0,5.6,24.1,278,2.61,1391,b
2018-10-03,24.1,16.2,27.5,18.1,2018-10-03 06:11,2018-10-03 18:18,17.16,2.9,0,6.3,22,33,3.27,1391,b
2018-10-04,22.2,16.2,25.3,17.8,2018-10-04 06:11,2018-10-04 18:18,13.22,13.6,0,4.3,21.2,,2.49,1391,b
2018-10-05,24.5,16.4,28.4,17.9,2018-10-05 06:11,2018-10-05 18:17,13.51,10.1,0,5.6,27.7,217,2.63,1391,b
2018-10-06,25.1,15.8,28.6,17.7,2018-10-06 06:10,2018-10-06 18:17,12.81,17.2,0,5.6,22.3,216,2.52,1391,b
2018-10-07,23.3,15.8,25.1,17.6,2018-10-07 06:10,2018-10-07 18:17,14.57,1.5,0,8.7,26.6,73,2.77,1391,b
2018-10-08,22.2,15.6,26.2,16.8,2018-10-08 06:10,2018-10-08 18:16,7.42,19.2,0,5.4,20.5,87,1.54,1391,b
2018-10-09,21.7,16.2,25.7,17.9,2018-10-09 06:10,2018-10-09 18:16,8.35,14.5,0,3.8,21.2,,1.62,1391,b
2018-10-10,20.4,16,23.5,17.9,2018-10-10 06:10,2018-10-10 18:15,8.07,13.2,0,5.8,25.6,360,1.58,1391,b
2018-10-11,20.9,16.7,24.3,18.8,2018-10-11 06:09,2018-10-11 18:15,7.57,22.1,0,3.7,25.9,14,1.53,1391,b
2018-10-12,20.7,16.4,24.3,17.9,2018-10-12 06:09,2018-10-12 18:15,7.87,12.9,0,4.4,24.1,259,1.57,1391,b
2018-10-13,23.1,15.9,25.2,17.4,2018-10-13 06:09,2018-10-13 18:14,13.81,13.6,0,3.9,22.7,268,2.71,1391,b
2018-10-14,22.6,16.1,25.9,17.9,2018-10-14 06:09,2018-10-14 18:14,9.99,15.7,0,3.6,22,98,1.97,1391,b
2018-10-15,24.9,15.9,28.8,17.7,2018-10-15 06:09,2018-10-15 18:14,17.01,19.5,0,5.4,20.2,214,3.25,1391,b
2018-10-16,20.5,16.7,22.9,18.2,2018-10-16 06:09,2018-10-16 18:14,10.53,26.4,0,5.5,26.3,240,1.97,1391,b
2018-10-17,21.7,15.8,23.9,16.7,2018-10-17 06:09,2018-10-17 18:13,12.07,15.3,0,9.7,34.9,229,2.3,1391,b
2018-10-18,22.9,14.8,25.1,15.2,2018-10-18 06:08,2018-10-18 18:13,17.31,2.3,0,9.4,41.4,239,3.22,1391,b
2018-10-19,23.7,15.7,26.5,16.6,2018-10-19 06:08,2018-10-19 18:13,18.4,8.4,0,5.1,27.4,255,3.44,1391,b
2018-10-20,23.8,15.7,27,17.1,2018-10-20 06:08,2018-10-20 18:12,19.62,6.7,0,5.4,27.4,232,3.66,1391,b
2018-10-21,24.7,14.8,27.9,15.6,2018-10-21 06:08,2018-10-21 18:12,20.3,2.8,0,4.3,24.5,216,3.87,1391,b
2018-10-22,25.7,16.2,29.5,17.8,2018-10-22 06:08,2018-10-22 18:12,21.19,4.4,0,4.3,22,145,4.06,1391,b
2018-10-23,20.6,15.9,22.6,16.9,2018-10-23 06:08,2018-10-23 18:12,11.62,14.4,0,5.2,17.3,234,2.14,1391,b
2018-10-24,23,15.6,26.5,17.3,2018-10-24 06:08,2018-10-24 18:12,15.78,15.9,0,5.4,23.4,282,2.94,1391,b
2018-10-25,23.9,16.4,26.3,18.3,2018-10-25 06:08,2018-10-25 18:11,17.36,11.5,0,5,22.3,343,3.3,1391,b
2018-10-26,23.9,15.7,26.7,17.3,2018-10-26 06:08,2018-10-26 18:11,15.98,14.6,0,5.4,22.3,43,3.02,1391,b
2018-10-27,25.6,16.2,29.6,17.6,2018-10-27 06:08,2018-10-27 18:11,15.79,17.3,0,5.9,24.1,51,3.05,1391,b
2018-10-28,20.5,16.8,23.5,18.7,2018-10-28 06:08,2018-10-28 18:11,6.85,10.2,0,3.5,18.4,90,1.38,1391,b
2018-10-29,24.9,14.8,27.8,15.8,2018-10-29 06:08,2018-10-29 18:11,17.2,9.2,0,7.6,26.3,53,3.24,1391,b
2018-10-30,25.2,16.3,28.9,17.8,2018-10-30 06:08,2018-10-30 18:11,18,8.6,0,6.4,23.4,19,3.39,1391,b
2018-10-31,21.5,16.4,25.2,18.2,2018-10-31 06:08,2018-10-31 18:10,6.85,25.2,0,4,19.8,75,1.4,1391,b
2018-11-01,22.8,16.7,24.7,18.5,2018-11-01 06:08,2018-11-01 18:10,14.54,13.2,0,5.7,24.1,57,2.75,1391,b
2018-11-02,24,17.1,26.2,19.1,2018-11-02 06:08,2018-11-02 18:10,11.76,13.2,0,3.1,23,59,2.28,1391,b
2018-11-03,21.9,16,24.7,17.5,2018-11-03 06:08,2018-11-03 18:10,9.37,11.2,0,5.4,25.2,57,1.83,1391,b
2018-11-04,24.5,17.1,27.6,19.1,2018-11-04 06:08,2018-11-04 18:10,16.42,9,0,7.3,24.5,61,3.13,1391,b
2018-11-05,24.2,16.6,26.8,18.3,2018-11-05 06:08,2018-11-05 18:10,15.95,3.9,0,5.1,23.8,,3.01,1391,b
2018-11-06,22.4,17.2,26.2,19.3,2018-11-06 06:08,2018-11-06 18:10,8.92,14.3,0,4.8,23,344,1.77,1391,b
2018-11-07,23.2,16.5,26.1,18.4,2018-11-07 06:08,2018-11-07 18:10,12.43,10.7,0,4.6,19.4,295,2.39,1391,b
2018-11-08,22.6,16.6,26.1,18.3,2018-11-08 06:08,2018-11-08 18:10,6.51,12.4,0,6,31.7,224,1.35,1391,b
2018-11-09,22.3,17.3,25,18.9,2018-11-09 06:09,2018-11-09 18:10,7.67,47.3,0,9,39.6,205,1.54,1391,b
2018-11-10,21.9,17.6,25.4,19.3,2018-11-10 06:09,2018-11-10 18:10,9.09,11.6,0,7.4,33.8,229,1.74,1391,b
2018-11-11,23.7,16.6,26.1,18.3,2018-11-11 06:09,2018-11-11 18:10,15.16,9.3,0,6.1,26.6,227,2.91,1391,b
2018-11-12,24.6,15.7,28.3,17.1,2018-11-12 06:09,2018-11-12 18:10,14.13,10.7,0,6.6,23.8,228,2.75,1391,b
2018-11-13,23.3,16.2,26.9,17.4,2018-11-13 06:09,2018-11-13 18:10,12.56,15,0,6.9,34.2,225,2.4,1391,b
2018-11-14,24.1,16.3,28.1,17.5,2018-11-14 06:09,2018-11-14 18:10,10.76,15.2,0,5.2,21.6,217,2.18,1391,b
2018-11-15,23.4,16.7,27.2,18.3,2018-11-15 06:10,2018-11-15 18:10,11.65,16.3,0,4.5,21.6,171,2.27,1391,b
2018-11-16,23.1,16.6,27,18.3,2018-11-16 06:10,2018-11-16 18:11,12.58,20.1,0,4.6,21.2,226,2.45,1391,b
2018-11-17,24.7,17,28,18.9,2018-11-17 06:10,2018-11-17 18:11,19.14,4.6,0,7.4,33.1,231,3.64,1391,b
2018-11-18,23,16.9,25.6,18.6,2018-11-18 06:10,2018-11-18 18:11,12.07,5,0,6.2,27.4,236,2.32,1391,b
2018-11-19,22.9,16.8,26.3,18.3,2018-11-19 06:11,2018-11-19 18:11,13.06,11.7,0,4.9,24.8,251,2.49,1391,b
2018-11-20,24,15.9,27.9,16.7,2018-11-20 06:11,2018-11-20 18:11,17.59,23.3,0,6.4,28.1,272,3.25,1391,b
2018-11-21,22.8,16.1,24.3,17.2,2018-11-21 06:11,2018-11-21 18:11,15.34,2.9,0,6.6,32.4,253,2.87,1391,b
2018-11-22,21.7,16.2,24.3,17.5,2018-11-22 06:12,2018-11-22 18:12,13.04,17.4,0,5.3,20.9,194,2.44,1391,b
2018-11-23,22.3,16.5,25.5,18.1,2018-11-23 06:12,2018-11-23 18:12,11.41,10.4,0,4.2,21.2,242,2.17,1391,b
2018-11-24,21.8,15.8,25,16.7,2018-11-24 06:12,2018-11-24 18:12,9.22,12.8,0,6.8,36.4,240,1.79,1391,b
2018-11-25,22.9,16.4,25.5,17.7,2018-11-25 06:13,2018-11-25 18:12,14.21,17.2,0,8.2,35.6,235,2.64,1391,b
2018-11-26,24.3,15.8,28,16.9,2018-11-26 06:13,2018-11-26 18:13,19.63,4.9,0,6.2,32.4,241,3.66,1391,b
2018-11-27,23.8,15.8,26.7,17,2018-11-27 06:13,2018-11-27 18:13,15.21,7.5,0,5.4,24.5,229,2.92,1391,b
2018-11-28,24.4,16.6,27.6,18.4,2018-11-28 06:14,2018-11-28 18:13,15.67,13.2,0,5.2,18.4,44,3.01,1391,b
2018-11-29,24.3,17.1,27.2,19.4,2018-11-29 06:14,2018-11-29 18:13,13.02,13.7,0,4,23,49,2.49,1391,b
2018-11-30,24.9,16.3,27.8,17.8,2018-11-30 06:14,2018-11-30 18:14,16.55,4.2,0,5,23.4,55,3.09,1391,b
2018-12-01,24,16.7,26.5,18.4,2018-12-01 06:15,2018-12-01 18:14,14.44,11.1,0,4.8,20.2,38,2.75,1391,b
2018-12-02,24.7,16,27.7,17.7,2018-12-02 06:15,2018-12-02 18:14,12.11,5,0,6.2,25.9,33,2.39,1391,b
2018-12-03,24.6,16.7,27.4,18.7,2018-12-03 06:16,2018-12-03 18:15,19.05,3.6,0,10.2,35.3,61,3.54,1391,b
2018-12-04,25.9,17,29,18.9,2018-12-04 06:16,2018-12-04 18:15,17.26,13.5,0,7.1,27,51,3.32,1391,b
2018-12-05,23.4,16.6,26.2,18.4,2018-12-05 06:17,2018-12-05 18:16,13.5,16.6,0,6.1,28.4,69,2.59,1391,b
2018-12-06,23.2,17.2,27.8,19.2,2018-12-06 06:17,2018-12-06 18:16,10.16,19.5,0,4,20.2,,2,1391,b
2018-12-07,21.7,15.9,25.2,17.2,2018-12-07 06:17,2018-12-07 18:16,9.43,27.6,0,4,18,261,1.88,1391,b
2018-12-08,23.8,16.8,27.1,18.5,2018-12-08 06:18,2018-12-08 18:17,10.2,15.5,0,4.5,21.6,242,2.02,1391,b
2018-12-09,25.9,16.8,30,18.9,2018-12-09 06:18,2018-12-09 18:17,15.44,8.9,0,5,22.7,46,2.99,1391,b
2018-12-10,23.3,16.3,26.8,18,2018-12-10 06:19,2018-12-10 18:18,10.37,9.9,0,4.5,20.9,77,2.03,1391,b
2018-12-11,24.2,16.6,27.2,18.6,2018-12-11 06:19,2018-12-11 18:18,10.03,4.1,0,6.6,23,329,1.99,1391,b
2018-12-12,23.4,16.9,26.2,18.5,2018-12-12 06:20,2018-12-12 18:18,11.4,6.7,0,4.6,18,182,2.24,1391,b
2018-12-13,21.6,15.9,24.9,17.3,2018-12-13 06:20,2018-12-13 18:19,7.19,13.7,0,7.8,24.5,233,1.47,1391,b
2018-12-14,22.1,15.3,24.3,16.5,2018-12-14 06:21,2018-12-14 18:19,9.9,25.3,0,6.1,33.8,229,1.95,1391,b
2018-12-15,24.5,15.6,27.6,16.6,2018-12-15 06:21,2018-12-15 18:20,14.15,5.1,0,4.8,23.8,203,2.75,1391,b
2018-12-16,24.8,16.3,28.6,17.9,2018-12-16 06:22,2018-12-16 18:20,16.48,10.4,0,4.3,23.8,5,3.15,1391,b
2018-12-17,23.2,16,26.8,17.8,2018-12-17 06:22,2018-12-17 18:21,12.82,12.5,0,4.6,19.8,,2.47,1391,b
2018-12-18,24.6,16.3,28.2,18,2018-12-18 06:23,2018-12-18 18:21,12.69,10.1,0,4.5,23.4,207,2.51,1391,b
2018-12-19,24.5,15.5,28,16.5,2018-12-19 06:23,2018-12-19 18:22,16.15,1.1,0,5.6,30.6,230,3.12,1391,b
2018-12-20,25.5,15.7,29.2,17.2,2018-12-20 06:24,2018-12-20 18:22,21.1,0.6,0,6.4,22.7,246,4.06,1391,b
2018-12-21,26.4,16.5,29.7,18.2,2018-12-21 06:24,2018-12-21 18:23,22.04,0.3,0,6.8,25.6,316,4.2,1391,b
2018-12-22,24.9,15.9,27,17.2,2018-12-22 06:25,2018-12-22 18:23,18.87,0.5,0,9.3,32,7,3.51,1391,b
2018-12-23,24.5,15.5,27,17.1,2018-12-23 06:25,2018-12-23 18:24,20.01,0.3,0,5.7,20.2,273,3.77,1391,b
2018-12-24,24.3,15.1,26.9,16.2,2018-12-24 06:26,2018-12-24 18:24,20.07,0.7,0,6.1,23.8,253,3.84,1391,b
2018-12-25,24.9,15.4,28.3,16.5,2018-12-25 06:26,2018-12-25 18:25,16.23,6.2,0,6,33.1,238,3.08,1391,b
2018-12-26,22.1,16.5,23.6,18,2018-12-26 06:27,2018-12-26 18:25,9.45,11.8,0,6.2,31.3,248,1.88,1391,b
2018-12-27,23,15.6,25.5,16.7,2018-12-27 06:27,2018-12-27 18:26,13.46,8.7,0,5.6,24.8,239,2.6,1391,b
2018-12-28,24,15.5,26.5,16.6,2018-12-28 06:28,2018-12-28 18:26,17.37,5.1,0,6.9,29.5,238,3.34,1391,b
2018-12-29,23.8,15.7,26.4,17,2018-12-29 06:28,2018-12-29 18:27,15.35,5.4,0,4.4,23.8,248,2.9,1391,b
2018-12-30,23.6,16,26.6,17.4,2018-12-30 06:29,2018-12-30 18:27,15.53,5.7,0,4.1,22.7,246,2.94,1391,b
2018-12-31,22.4,15.8,25.4,17.1,2018-12-31 06:29,2018-12-31 18:28,14.08,12.3,0,5.2,23.4,274,2.62,1391,b
2019-01-01,24.5,16.5,26.5,18.2,2019-01-01 06:29,2019-01-01 18:28,17.95,1.7,0,9,27,357,3.38,1391,b
2019-01-02,25.5,15.5,28.4,16.6,2019-01-02 06:30,2019-01-02 18:29,20.09,1.1,0,9.4,29.5,352,3.8,1391,b
2019-01-03,24.7,15.7,26.7,16.8,2019-01-03 06:30,2019-01-03 18:29,18.8,3.2,0,8,31.7,280,3.56,1391,b
2019-01-04,24.1,15.5,26.4,17,2019-01-04 06:31,2019-01-04 18:30,17.94,2.6,0,5.1,25.6,249,3.38,1391,b
2019-01-05,24.6,14.6,28.3,15.6,2019-01-05 06:31,2019-01-05 18:30,18.9,2.3,0,4.6,25.9,219,3.59,1391,b
2019-01-06,25.8,14.8,30.1,15.8,2019-01-06 06:32,2019-01-06 18:31,16.68,2.2,0,3.6,19.8,68,3.22,1391,b
2019-01-07,25.1,16.2,28.1,17.9,2019-01-07 06:32,2019-01-07 18:31,16.42,4.6,0,5.1,27,65,3.13,1391,b
2019-01-08,25.4,15.5,28.9,16.6,2019-01-08 06:32,2019-01-08 18:32,18.69,4.5,0,8.3,33.5,61,3.55,1391,b
2019-01-09,24.3,16.6,28.2,18.8,2019-01-09 06:33,2019-01-09 18:32,15.69,6,0,5.5,31.7,67,2.98,1391,b
2019-01-10,23.7,17.5,25.7,19.5,2019-01-10 06:33,2019-01-10 18:32,11.92,4.4,0,7,26.3,60,2.37,1391,b
2019-01-11,23.7,16.6,25.9,18.4,2019-01-11 06:34,2019-01-11 18:33,11.02,3.9,0,4.7,25.6,67,2.17,1391,b
2019-01-12,23.3,16.8,26.7,18.4,2019-01-12 06:34,2019-01-12 18:33,16.28,1.1,0,5,23,39,3.07,1391,b
2019-01-13,24.4,15.7,27.2,17.4,2019-01-13 06:34,2019-01-13 18:34,18.54,1.7,0,4.9,19.1,337,3.53,1391,b
2019-01-14,23.6,16.1,26.1,18,2019-01-14 06:35,2019-01-14 18:34,16.19,1.2,0,5.1,22,,3.06,1391,b
2019-01-15,24.3,16.2,27.2,17.8,2019-01-15 06:35,2019-01-15 18:35,15.52,14.9,0,5.5,24.5,294,2.95,1391,b
2019-01-16,24.1,15.5,25.9,16.7,2019-01-16 06:35,2019-01-16 18:35,16.16,0,0,7.3,24.8,11,3.16,1391,b
2019-01-17,25.5,14.2,27.6,15.1,2019-01-17 06:36,2019-01-17 18:35,19.24,1.7,0,8.9,25.6,25,3.72,1391,b
2019-01-18,23.5,16.9,25.4,18.9,2019-01-18 06:36,2019-01-18 18:36,12.87,6.4,0,7.6,26.3,63,2.5,1391,b
